0	synthea	1.6.5	2019-03-12	\N	\N	1120
1804	3043111	2011	8532	1	\N	12
1804	3043111	2011	8532	2	\N	17
1804	3043111	2011	8532	3	\N	10
1804	3043111	2011	8532	4	\N	16
1804	3043111	2011	8532	5	\N	12
1804	3043111	2011	8532	6	\N	8
1804	3043111	2012	8507	0	\N	8
1804	3043111	2012	8507	1	\N	13
1804	3043111	2012	8507	2	\N	16
1804	3043111	2012	8507	4	\N	11
1804	3043111	2012	8507	5	\N	13
1804	3043111	2012	8507	6	\N	11
1804	3043111	2012	8532	0	\N	12
1804	3043111	2012	8532	1	\N	10
1804	3043111	2012	8532	2	\N	14
1804	3043111	2012	8532	3	\N	7
1804	3043111	2012	8532	4	\N	10
1804	3043111	2012	8532	5	\N	14
1804	3043111	2012	8532	6	\N	12
1804	3043111	2012	8532	7	\N	6
1804	3043111	2013	8507	0	\N	10
1804	3043111	2013	8507	1	\N	15
1804	3043111	2013	8507	2	\N	18
1804	3043111	2013	8507	3	\N	11
1804	3043111	2013	8507	4	\N	16
1804	3043111	2013	8507	5	\N	12
1804	3043111	2013	8507	6	\N	9
1804	3043111	2013	8532	1	\N	17
1804	3043111	2013	8532	2	\N	11
1804	3043111	2013	8532	3	\N	7
1804	3043111	2013	8532	4	\N	13
1804	3043111	2013	8532	5	\N	13
1804	3043111	2013	8532	6	\N	7
1804	3043111	2013	8532	7	\N	8
1804	3043111	2014	8507	0	\N	10
1804	3043111	2014	8507	1	\N	14
1804	3043111	2014	8507	2	\N	17
1804	3043111	2014	8507	3	\N	8
1804	3043111	2014	8507	4	\N	14
1804	3043111	2014	8507	5	\N	12
1804	3043111	2014	8507	6	\N	8
1804	3043111	2014	8532	0	\N	13
1804	3043111	2014	8532	1	\N	15
1804	3043111	2014	8532	2	\N	16
1804	3043111	2014	8532	3	\N	8
1804	3043111	2014	8532	4	\N	16
1804	3043111	2014	8532	5	\N	13
1804	3043111	2014	8532	6	\N	7
1804	3043111	2014	8532	7	\N	7
1804	3043111	2015	8507	0	\N	10
1804	3043111	2015	8507	1	\N	13
1804	3043111	2015	8507	2	\N	12
1804	3043111	2015	8507	3	\N	8
1804	3043111	2015	8507	4	\N	9
1804	3043111	2015	8507	5	\N	12
1804	3043111	2015	8507	6	\N	9
1804	3043111	2015	8507	7	\N	7
1804	3043111	2015	8532	0	\N	14
1804	3043111	2015	8532	1	\N	10
1804	3043111	2015	8532	2	\N	15
1804	3043111	2015	8532	3	\N	10
1804	3043111	2015	8532	4	\N	20
1804	3043111	2015	8532	5	\N	13
1804	3043111	2015	8532	6	\N	7
1804	3043111	2015	8532	7	\N	8
1804	3043111	2016	8507	0	\N	12
1804	3043111	2016	8507	1	\N	12
1804	3043111	2016	8507	2	\N	12
1804	3043111	2016	8507	4	\N	22
1804	3043111	2016	8507	5	\N	12
1804	3043111	2016	8507	6	\N	7
1804	3043111	2016	8532	0	\N	10
1804	3043111	2016	8532	1	\N	9
1804	3043111	2016	8532	2	\N	12
1804	3043111	2016	8532	4	\N	16
1804	3043111	2016	8532	5	\N	12
1804	3043111	2016	8532	6	\N	10
1804	3043111	2016	8532	7	\N	8
1804	3043111	2017	8507	0	\N	14
1804	3043111	2017	8507	1	\N	11
1804	3043111	2017	8507	2	\N	16
1804	3043111	2017	8507	3	\N	11
1804	3043111	2017	8507	4	\N	11
1804	3043111	2017	8507	5	\N	11
1804	3043111	2017	8507	6	\N	11
1804	3043111	2017	8532	0	\N	12
1804	3043111	2017	8532	1	\N	13
1804	3043111	2017	8532	2	\N	14
1804	3043111	2017	8532	3	\N	11
1804	3043111	2017	8532	4	\N	14
1804	3043111	2017	8532	5	\N	13
1804	3043111	2017	8532	6	\N	15
1804	3043111	2017	8532	7	\N	6
1804	3043111	2018	8507	0	\N	12
1804	3043111	2018	8507	1	\N	9
1804	3043111	2018	8507	2	\N	17
1804	3043111	2018	8507	4	\N	13
1804	3043111	2018	8507	5	\N	14
1804	3043111	2018	8507	6	\N	7
1804	3043111	2018	8507	7	\N	7
1804	3043111	2018	8532	0	\N	13
1804	3043111	2018	8532	1	\N	10
1804	3043111	2018	8532	2	\N	8
1804	3043111	2018	8532	3	\N	11
1804	3043111	2018	8532	4	\N	10
1804	3043111	2018	8532	5	\N	17
1804	3043111	2018	8532	6	\N	7
1804	3043111	2018	8532	7	\N	12
1804	3051825	1989	8507	7	\N	6
1804	3051825	2004	8532	6	\N	6
1804	3051825	2005	8532	6	\N	6
1804	3051825	2009	8507	3	\N	7
1804	3051825	2009	8507	4	\N	16
1804	3051825	2009	8507	5	\N	30
1804	3051825	2009	8507	6	\N	25
1804	3051825	2009	8507	7	\N	11
1804	3051825	2009	8507	8	\N	7
1804	3051825	2009	8507	9	\N	6
1804	3051825	2009	8532	3	\N	6
1804	3051825	2009	8532	4	\N	17
1804	3051825	2009	8532	5	\N	33
1804	3051825	2009	8532	6	\N	25
1804	3051825	2009	8532	7	\N	13
1804	3051825	2010	8507	3	\N	7
1804	3051825	2010	8507	4	\N	19
1804	3051825	2010	8507	5	\N	30
1804	3051825	2010	8507	6	\N	27
1804	3051825	2010	8507	7	\N	12
1804	3051825	2010	8507	9	\N	6
1804	3051825	2010	8532	3	\N	8
1804	3051825	2010	8532	4	\N	13
1804	3051825	2010	8532	5	\N	33
1804	3051825	2010	8532	6	\N	21
1804	3051825	2010	8532	7	\N	20
1804	3051825	2011	8507	4	\N	19
1804	3051825	2011	8507	5	\N	33
1804	3051825	2011	8507	6	\N	28
1804	3051825	2011	8507	7	\N	14
1804	3051825	2011	8532	3	\N	7
1804	3051825	2011	8532	4	\N	18
1804	3051825	2011	8532	5	\N	36
1804	3051825	2011	8532	6	\N	20
1804	3051825	2011	8532	7	\N	21
1804	3051825	2012	8507	3	\N	7
1804	3051825	2012	8507	4	\N	18
1804	3051825	2012	8507	5	\N	36
1804	3051825	2012	8507	6	\N	28
1804	3051825	2012	8507	7	\N	16
1804	3051825	2012	8507	9	\N	6
1804	3051825	2012	8532	4	\N	11
1804	3051825	2012	8532	5	\N	42
1804	3051825	2012	8532	6	\N	17
1804	3051825	2012	8532	7	\N	24
1804	3051825	2013	8507	3	\N	6
1804	3051825	2013	8507	4	\N	15
1804	3051825	2013	8507	5	\N	37
1804	3051825	2013	8507	6	\N	32
1804	3051825	2013	8507	7	\N	14
1804	3051825	2013	8532	3	\N	6
1804	3051825	2013	8532	4	\N	19
1804	3051825	2013	8532	5	\N	48
1804	3051825	2013	8532	6	\N	19
1804	3051825	2013	8532	7	\N	24
1804	3051825	2014	8507	4	\N	22
1804	3051825	2014	8507	5	\N	36
1804	3051825	2014	8507	6	\N	26
1804	3051825	2014	8507	7	\N	14
1804	3051825	2014	8507	8	\N	8
1804	3051825	2014	8532	3	\N	7
1804	3051825	2014	8532	4	\N	15
1804	3051825	2014	8532	5	\N	41
1804	3051825	2014	8532	6	\N	24
1804	3051825	2014	8532	7	\N	21
1804	3051825	2014	8532	8	\N	6
1804	3051825	2015	8507	4	\N	12
1804	3051825	2015	8507	5	\N	36
1804	3051825	2015	8507	6	\N	25
1804	3051825	2015	8507	7	\N	14
1804	3051825	2015	8507	8	\N	9
1804	3051825	2015	8532	4	\N	20
1804	3051825	2015	8532	5	\N	39
1804	3051825	2015	8532	6	\N	23
1804	3051825	2015	8532	7	\N	25
1804	3051825	2015	8532	8	\N	7
1804	3051825	2016	8507	3	\N	7
1804	3051825	2016	8507	4	\N	19
1804	3051825	2016	8507	5	\N	34
1804	3051825	2016	8507	6	\N	31
1804	3051825	2016	8507	7	\N	17
1804	3051825	2016	8507	8	\N	10
1804	3051825	2016	8532	4	\N	19
1804	3051825	2016	8532	5	\N	42
1804	3051825	2016	8532	6	\N	23
1804	3051825	2016	8532	7	\N	23
1804	3051825	2016	8532	8	\N	9
1804	3051825	2017	8507	3	\N	12
1804	3051825	2017	8507	4	\N	14
1804	3051825	2017	8507	5	\N	36
1804	3051825	2017	8507	6	\N	29
1804	3051825	2017	8507	7	\N	20
1804	3051825	2017	8507	8	\N	8
1804	3051825	2017	8532	3	\N	7
1804	3051825	2017	8532	4	\N	17
1804	3051825	2017	8532	5	\N	44
1804	3051825	2017	8532	6	\N	26
1804	3051825	2017	8532	7	\N	24
1804	3051825	2017	8532	8	\N	9
1804	3051825	2018	8507	3	\N	6
1804	3051825	2018	8507	4	\N	19
1804	3051825	2018	8507	5	\N	35
1804	3051825	2018	8507	6	\N	27
1804	3051825	2018	8507	7	\N	22
1804	3051825	2018	8507	8	\N	11
1804	3051825	2018	8532	3	\N	6
1804	3051825	2018	8532	4	\N	19
1804	3051825	2018	8532	5	\N	40
1804	3051825	2018	8532	6	\N	29
1804	3051825	2018	8532	7	\N	24
1804	3051825	2018	8532	8	\N	10
1804	4014117	2009	8532	2	\N	15
1804	4014117	2009	8532	3	\N	11
1804	4014117	2010	8532	2	\N	10
1804	4014117	2010	8532	3	\N	16
1804	4014117	2011	8532	2	\N	14
1804	4014117	2011	8532	3	\N	7
1804	4014117	2012	8532	2	\N	17
1804	4014117	2012	8532	3	\N	15
1804	4014117	2012	8532	4	\N	6
1804	4014117	2013	8532	2	\N	14
1804	4014117	2013	8532	3	\N	16
1804	4014117	2014	8532	2	\N	9
1804	4014117	2014	8532	3	\N	11
1804	4014117	2015	8532	2	\N	11
1804	4014117	2015	8532	3	\N	12
1804	4014117	2016	8532	2	\N	10
1804	4014117	2016	8532	3	\N	16
1804	4014117	2017	8532	2	\N	15
1804	4014117	2017	8532	3	\N	11
1804	4014117	2018	8532	2	\N	16
1804	4014117	2018	8532	3	\N	10
1804	4014117	2018	8532	4	\N	7
1804	4015052	2009	8532	2	\N	19
1804	4015052	2009	8532	3	\N	13
1804	4015052	2010	8532	2	\N	15
1804	4015052	2010	8532	3	\N	22
1804	4015052	2011	8532	2	\N	17
1804	4015052	2011	8532	3	\N	14
1804	4015052	2012	8532	2	\N	17
1804	4015052	2012	8532	3	\N	20
1804	4015052	2012	8532	4	\N	6
1804	4015052	2013	8532	2	\N	21
1804	4015052	2013	8532	3	\N	25
1804	4015052	2013	8532	4	\N	7
1804	4015052	2014	8532	2	\N	15
1804	4015052	2014	8532	3	\N	19
1804	4015052	2014	8532	4	\N	7
1804	4015052	2015	8532	2	\N	12
1804	4015052	2015	8532	3	\N	17
1804	4015052	2015	8532	4	\N	6
1804	4015052	2016	8532	2	\N	15
1804	4015052	2016	8532	3	\N	18
1804	4015052	2017	8532	2	\N	18
1804	4015052	2017	8532	3	\N	17
1804	4015052	2018	8532	2	\N	22
1804	4015052	2018	8532	3	\N	13
1804	4015052	2018	8532	4	\N	8
1804	4018595	2009	8532	2	\N	15
1804	4018595	2009	8532	3	\N	11
1804	4018595	2010	8532	2	\N	10
1804	4018595	2010	8532	3	\N	16
1804	4018595	2011	8532	2	\N	14
1804	4018595	2011	8532	3	\N	7
1804	4018595	2012	8532	2	\N	17
1804	4018595	2012	8532	3	\N	15
1804	4018595	2012	8532	4	\N	6
1804	4018595	2013	8532	2	\N	14
1804	4018595	2013	8532	3	\N	16
1804	4018595	2014	8532	2	\N	9
1804	4018595	2014	8532	3	\N	11
1804	4018595	2015	8532	2	\N	11
1804	4018595	2015	8532	3	\N	12
1804	4018595	2016	8532	2	\N	10
1804	4018595	2016	8532	3	\N	16
1804	4018595	2017	8532	2	\N	15
1804	4018595	2017	8532	3	\N	11
1804	4018595	2018	8532	2	\N	16
1804	4018595	2018	8532	3	\N	10
1804	4018595	2018	8532	4	\N	7
1804	4018603	2009	8532	2	\N	15
1804	4018603	2009	8532	3	\N	11
1804	4018603	2010	8532	2	\N	10
1804	4018603	2010	8532	3	\N	16
1804	4018603	2011	8532	2	\N	14
1804	4018603	2011	8532	3	\N	7
1804	4018603	2012	8532	2	\N	17
1804	4018603	2012	8532	3	\N	15
1804	4018603	2012	8532	4	\N	6
1804	4018603	2013	8532	2	\N	14
1804	4018603	2013	8532	3	\N	16
1804	4018603	2014	8532	2	\N	9
1804	4018603	2014	8532	3	\N	11
1804	4018603	2015	8532	2	\N	11
1804	4018603	2015	8532	3	\N	12
1804	4018603	2016	8532	2	\N	10
1804	4018603	2016	8532	3	\N	16
1804	4018603	2017	8532	2	\N	15
1804	4018603	2017	8532	3	\N	11
1804	4018603	2018	8532	2	\N	16
1804	4018603	2018	8532	3	\N	10
1804	4018603	2018	8532	4	\N	7
1804	4024509	2009	8532	2	\N	15
1804	4024509	2009	8532	3	\N	11
1804	4024509	2010	8532	2	\N	10
1804	4024509	2010	8532	3	\N	16
1804	4024509	2011	8532	2	\N	14
1804	4024509	2011	8532	3	\N	7
1804	4024509	2012	8532	2	\N	17
1804	4024509	2012	8532	3	\N	15
1804	4024509	2012	8532	4	\N	6
1804	4024509	2013	8532	2	\N	14
1804	4024509	2013	8532	3	\N	16
1804	4024509	2014	8532	2	\N	9
1804	4024509	2014	8532	3	\N	11
1804	4024509	2015	8532	2	\N	11
1804	4024509	2015	8532	3	\N	12
1804	4024509	2016	8532	2	\N	10
1804	4024509	2016	8532	3	\N	16
1804	4024509	2017	8532	2	\N	15
1804	4024509	2017	8532	3	\N	11
1804	4024509	2018	8532	2	\N	16
1804	4024509	2018	8532	3	\N	10
1804	4024509	2018	8532	4	\N	7
1804	4024958	2014	8532	3	\N	6
1804	4024958	2015	8507	1	\N	6
1804	4024958	2016	8507	3	\N	6
1804	4024958	2016	8532	1	\N	6
1804	4041881	2009	8532	2	\N	15
1804	4041881	2009	8532	3	\N	11
1804	4041881	2010	8532	2	\N	10
1804	4041881	2010	8532	3	\N	16
1804	4041881	2011	8532	2	\N	14
1804	4041881	2011	8532	3	\N	7
1804	4041881	2012	8532	2	\N	17
1804	4041881	2012	8532	3	\N	15
1804	4041881	2012	8532	4	\N	6
1804	4041881	2013	8532	2	\N	14
1804	4041881	2013	8532	3	\N	16
1804	4041881	2014	8532	2	\N	9
1804	4041881	2014	8532	3	\N	11
1804	4041881	2015	8532	2	\N	11
1804	4041881	2015	8532	3	\N	12
1804	4041881	2016	8532	2	\N	10
1804	4041881	2016	8532	3	\N	16
1804	4041881	2017	8532	2	\N	15
1804	4041881	2017	8532	3	\N	11
1804	4041881	2018	8532	2	\N	16
1804	4041881	2018	8532	3	\N	10
1804	4041881	2018	8532	4	\N	7
1804	4052083	2010	8507	3	\N	6
1804	4078285	2009	8532	2	\N	17
1804	4078285	2009	8532	3	\N	10
1804	4078285	2010	8532	2	\N	11
1804	4078285	2010	8532	3	\N	16
1804	4078285	2011	8532	2	\N	11
1804	4078285	2011	8532	3	\N	8
1804	4078285	2012	8532	2	\N	9
1804	4078285	2012	8532	3	\N	16
1804	4078285	2013	8532	2	\N	15
1804	4078285	2013	8532	3	\N	18
1804	4078285	2014	8532	2	\N	10
1804	4078285	2014	8532	3	\N	11
1804	4078285	2015	8532	2	\N	11
1804	4078285	2015	8532	3	\N	14
1804	4078285	2016	8532	2	\N	10
1804	4078285	2016	8532	3	\N	15
1804	4078285	2017	8532	2	\N	12
1804	4078285	2017	8532	3	\N	10
1804	4078285	2018	8532	2	\N	18
1804	4078285	2018	8532	3	\N	11
1804	4078285	2018	8532	4	\N	6
1804	4091461	2009	8532	2	\N	26
1804	4091461	2009	8532	3	\N	15
1804	4091461	2010	8532	2	\N	16
1804	4091461	2010	8532	3	\N	20
1804	4091461	2011	8532	2	\N	19
1804	4091461	2011	8532	3	\N	12
1804	4091461	2012	8532	2	\N	22
1804	4091461	2012	8532	3	\N	18
1804	4091461	2012	8532	4	\N	10
1804	4091461	2013	8532	2	\N	19
1804	4091461	2013	8532	3	\N	19
1804	4091461	2014	8532	2	\N	14
1804	4091461	2014	8532	3	\N	15
1804	4091461	2014	8532	4	\N	7
1804	4091461	2015	8532	2	\N	19
1804	4091461	2015	8532	3	\N	15
1804	4091461	2016	8532	1	\N	6
1804	4091461	2016	8532	2	\N	13
1804	4091461	2016	8532	3	\N	22
1804	4091461	2017	8532	2	\N	20
1804	4091461	2017	8532	3	\N	14
1804	4091461	2017	8532	4	\N	6
1804	4091461	2018	8532	2	\N	19
1804	4091461	2018	8532	3	\N	13
1804	4091461	2018	8532	4	\N	10
1804	4102154	2009	8532	2	\N	15
1804	4102154	2009	8532	3	\N	11
1804	4102154	2010	8532	2	\N	10
1804	4102154	2010	8532	3	\N	16
1804	4102154	2011	8532	2	\N	14
1804	4102154	2011	8532	3	\N	7
1804	4102154	2012	8532	2	\N	17
1804	4102154	2012	8532	3	\N	15
1804	4102154	2012	8532	4	\N	6
1804	4102154	2013	8532	2	\N	14
1804	4102154	2013	8532	3	\N	16
1804	4102154	2014	8532	2	\N	9
1804	4102154	2014	8532	3	\N	11
1804	4102154	2015	8532	2	\N	11
1804	4102154	2015	8532	3	\N	12
1804	4102154	2016	8532	2	\N	10
1804	4102154	2016	8532	3	\N	16
1804	4102154	2017	8532	2	\N	15
1804	4102154	2017	8532	3	\N	11
1804	4102154	2018	8532	2	\N	16
1804	4102154	2018	8532	3	\N	10
1804	4102154	2018	8532	4	\N	7
1804	4136494	2009	8532	2	\N	15
1804	4136494	2009	8532	3	\N	11
1804	4136494	2010	8532	2	\N	10
1804	4136494	2010	8532	3	\N	16
1804	4136494	2011	8532	2	\N	14
1804	4136494	2011	8532	3	\N	7
1804	4136494	2012	8532	2	\N	17
1804	4136494	2012	8532	3	\N	15
1804	4136494	2012	8532	4	\N	6
1804	4136494	2013	8532	2	\N	14
1804	4136494	2013	8532	3	\N	16
1804	4136494	2014	8532	2	\N	9
1804	4136494	2014	8532	3	\N	11
1804	4136494	2015	8532	2	\N	11
1804	4136494	2015	8532	3	\N	12
1804	4136494	2016	8532	2	\N	10
1804	4136494	2016	8532	3	\N	16
1804	4136494	2017	8532	2	\N	15
1804	4136494	2017	8532	3	\N	11
1804	4136494	2018	8532	2	\N	16
1804	4136494	2018	8532	3	\N	10
1804	4136494	2018	8532	4	\N	7
1804	4149386	2009	8532	2	\N	14
1804	4149386	2009	8532	3	\N	7
1804	4149386	2010	8532	2	\N	11
1804	4149386	2010	8532	3	\N	15
1804	4149386	2011	8532	2	\N	13
1804	4149386	2011	8532	3	\N	11
1804	4149386	2012	8532	2	\N	7
1804	4149386	2012	8532	3	\N	13
1804	4149386	2013	8532	2	\N	16
1804	4149386	2013	8532	3	\N	15
1804	4149386	2013	8532	4	\N	6
1804	4149386	2014	8532	2	\N	11
1804	4149386	2014	8532	3	\N	14
1804	4149386	2015	8532	2	\N	6
1804	4149386	2015	8532	3	\N	16
1804	4149386	2016	8532	2	\N	12
1804	4149386	2016	8532	3	\N	13
1804	4149386	2017	8532	2	\N	11
1804	4149386	2017	8532	3	\N	13
1804	4149386	2018	8532	2	\N	17
1804	4149386	2018	8532	3	\N	11
1804	4149631	2009	8532	2	\N	15
1804	4149631	2009	8532	3	\N	11
1804	4149631	2010	8532	2	\N	10
1804	4149631	2010	8532	3	\N	16
1804	4149631	2011	8532	2	\N	14
1804	4149631	2011	8532	3	\N	7
1804	4149631	2012	8532	2	\N	17
1804	4149631	2012	8532	3	\N	15
1804	4149631	2012	8532	4	\N	6
1804	4149631	2013	8532	2	\N	14
1804	4149631	2013	8532	3	\N	16
1804	4149631	2014	8532	2	\N	9
1804	4149631	2014	8532	3	\N	11
1804	4149631	2015	8532	2	\N	11
1804	4149631	2015	8532	3	\N	12
1804	4149631	2016	8532	2	\N	10
1804	4149631	2016	8532	3	\N	16
1804	4149631	2017	8532	2	\N	15
1804	4149631	2017	8532	3	\N	11
1804	4149631	2018	8532	2	\N	16
1804	4149631	2018	8532	3	\N	10
1804	4149631	2018	8532	4	\N	7
1804	4151408	2009	8532	2	\N	15
1804	4151408	2009	8532	3	\N	11
1804	4151408	2010	8532	2	\N	10
1804	4151408	2010	8532	3	\N	16
1804	4151408	2011	8532	2	\N	14
1804	4151408	2011	8532	3	\N	7
1804	4151408	2012	8532	2	\N	17
1804	4151408	2012	8532	3	\N	15
1804	4151408	2012	8532	4	\N	6
1804	4151408	2013	8532	2	\N	14
1804	4151408	2013	8532	3	\N	16
1804	4151408	2014	8532	2	\N	9
1804	4151408	2014	8532	3	\N	11
1804	4151408	2015	8532	2	\N	11
1804	4151408	2015	8532	3	\N	12
1804	4151408	2016	8532	2	\N	10
1804	4151408	2016	8532	3	\N	16
1804	4151408	2017	8532	2	\N	15
1804	4151408	2017	8532	3	\N	11
1804	4151408	2018	8532	2	\N	16
1804	4151408	2018	8532	3	\N	10
1804	4151408	2018	8532	4	\N	7
1804	4168615	2009	8532	2	\N	15
1804	4168615	2009	8532	3	\N	11
1804	4168615	2010	8532	2	\N	10
1804	4168615	2010	8532	3	\N	16
1804	4168615	2011	8532	2	\N	14
1804	4168615	2011	8532	3	\N	7
1804	4168615	2012	8532	2	\N	17
1804	4168615	2012	8532	3	\N	15
1804	4168615	2012	8532	4	\N	6
1804	4168615	2013	8532	2	\N	14
1804	4168615	2013	8532	3	\N	16
1804	4168615	2014	8532	2	\N	9
1804	4168615	2014	8532	3	\N	11
1804	4168615	2015	8532	2	\N	11
1804	4168615	2015	8532	3	\N	12
1804	4168615	2016	8532	2	\N	10
1804	4168615	2016	8532	3	\N	16
1804	4168615	2017	8532	2	\N	15
1804	4168615	2017	8532	3	\N	11
1804	4168615	2018	8532	2	\N	16
1804	4168615	2018	8532	3	\N	10
1804	4168615	2018	8532	4	\N	7
1804	4191851	2009	8532	2	\N	15
1804	4191851	2009	8532	3	\N	11
1804	4191851	2010	8532	2	\N	10
1804	4191851	2010	8532	3	\N	16
1804	4191851	2011	8532	2	\N	14
1804	4191851	2011	8532	3	\N	7
1804	4191851	2012	8532	2	\N	17
1804	4191851	2012	8532	3	\N	15
1804	4191851	2012	8532	4	\N	6
1804	4191851	2013	8532	2	\N	14
1804	4191851	2013	8532	3	\N	16
1804	4191851	2014	8532	2	\N	9
1804	4191851	2014	8532	3	\N	11
1804	4191851	2015	8532	2	\N	11
1804	4191851	2015	8532	3	\N	12
1804	4191851	2016	8532	2	\N	10
1804	4191851	2016	8532	3	\N	16
1804	4191851	2017	8532	2	\N	15
1804	4191851	2017	8532	3	\N	11
1804	4191851	2018	8532	2	\N	16
1804	4191851	2018	8532	3	\N	10
1804	4191851	2018	8532	4	\N	7
1804	4258677	2009	8532	2	\N	15
1804	4258677	2009	8532	3	\N	11
1804	4258677	2010	8532	2	\N	10
1804	4258677	2010	8532	3	\N	16
1804	4258677	2011	8532	2	\N	14
1804	4258677	2011	8532	3	\N	7
1804	4258677	2012	8532	2	\N	17
1804	4258677	2012	8532	3	\N	15
1804	4258677	2012	8532	4	\N	6
1804	4258677	2013	8532	2	\N	14
1804	4258677	2013	8532	3	\N	16
1804	4258677	2014	8532	2	\N	9
1804	4258677	2014	8532	3	\N	11
1804	4258677	2015	8532	2	\N	11
1804	4258677	2015	8532	3	\N	12
1804	4258677	2016	8532	2	\N	10
1804	4258677	2016	8532	3	\N	16
1804	4258677	2017	8532	2	\N	15
1804	4258677	2017	8532	3	\N	11
1804	4258677	2018	8532	2	\N	16
1804	4258677	2018	8532	3	\N	10
1804	4258677	2018	8532	4	\N	7
1804	4304821	2009	8532	2	\N	11
1804	4304821	2009	8532	3	\N	7
1804	4304821	2010	8532	2	\N	10
1804	4304821	2010	8532	3	\N	16
1804	4304821	2011	8532	2	\N	12
1804	4304821	2011	8532	3	\N	9
1804	4304821	2012	8532	3	\N	12
1804	4304821	2013	8532	2	\N	13
1804	4304821	2013	8532	3	\N	14
1804	4304821	2013	8532	4	\N	7
1804	4304821	2014	8532	2	\N	12
1804	4304821	2014	8532	3	\N	16
1804	4304821	2015	8532	2	\N	6
1804	4304821	2015	8532	3	\N	13
1804	4304821	2016	8532	2	\N	11
1804	4304821	2016	8532	3	\N	13
1804	4304821	2017	8532	2	\N	14
1804	4304821	2017	8532	3	\N	10
1804	4304821	2018	8532	2	\N	13
1804	4304821	2018	8532	3	\N	12
1804	43054909	1981	8532	7	\N	6
1804	43054909	1983	8532	7	\N	6
1804	43054909	1984	8507	7	\N	6
1804	43054909	1984	8532	7	\N	6
1804	43054909	1985	8507	7	\N	6
1804	43054909	1985	8532	7	\N	6
1804	43054909	1986	8507	7	\N	6
1804	43054909	1986	8532	7	\N	6
1804	43054909	1987	8532	7	\N	6
1804	43054909	1990	8532	8	\N	6
1804	43054909	1992	8532	8	\N	6
1804	43054909	1993	8532	8	\N	6
1804	43054909	1994	8532	8	\N	6
1804	43054909	1995	8532	8	\N	6
1804	43054909	2002	8532	5	\N	6
1804	43054909	2003	8532	5	\N	7
1804	43054909	2004	8532	6	\N	7
1804	43054909	2005	8532	6	\N	7
1804	43054909	2007	8507	6	\N	6
1804	43054909	2009	8507	0	\N	53
1804	43054909	2009	8507	1	\N	79
1804	43054909	2009	8507	2	\N	24
1804	43054909	2009	8507	3	\N	20
1804	43054909	2009	8507	4	\N	34
1804	43054909	2009	8507	5	\N	46
1804	43054909	2009	8507	6	\N	35
1804	43054909	2009	8507	7	\N	15
1804	43054909	2009	8507	8	\N	8
1804	43054909	2009	8507	9	\N	7
1804	43054909	2009	8532	0	\N	49
1804	43054909	2009	8532	1	\N	66
1804	43054909	2009	8532	2	\N	32
1804	43054909	2009	8532	3	\N	32
1804	43054909	2009	8532	4	\N	31
1804	43054909	2009	8532	5	\N	58
1804	43054909	2009	8532	6	\N	38
1804	43054909	2009	8532	7	\N	19
1804	43054909	2009	8532	9	\N	7
1804	43054909	2010	8507	0	\N	51
1804	43054909	2010	8507	1	\N	73
1804	43054909	2010	8507	2	\N	30
1804	43054909	2010	8507	3	\N	24
1804	43054909	2010	8507	4	\N	35
1804	43054909	2010	8507	5	\N	52
1804	43054909	2010	8507	6	\N	39
1804	43054909	2010	8507	7	\N	17
1804	43054909	2010	8507	8	\N	6
1804	43054909	2010	8507	9	\N	6
1804	43054909	2010	8532	0	\N	55
1804	43054909	2010	8532	1	\N	63
1804	43054909	2010	8532	2	\N	18
1804	43054909	2010	8532	3	\N	22
1804	43054909	2010	8532	4	\N	35
1804	43054909	2010	8532	5	\N	55
1804	43054909	2010	8532	6	\N	41
1804	43054909	2010	8532	7	\N	27
1804	43054909	2011	8507	0	\N	56
1804	43054909	2011	8507	1	\N	77
1804	43054909	2011	8507	2	\N	27
1804	43054909	2011	8507	3	\N	27
1804	43054909	2011	8507	4	\N	34
1804	43054909	2011	8507	5	\N	51
1804	43054909	2011	8507	6	\N	43
1804	43054909	2011	8507	7	\N	18
1804	43054909	2011	8507	8	\N	6
1804	43054909	2011	8532	0	\N	56
1804	43054909	2011	8532	1	\N	62
1804	43054909	2011	8532	2	\N	33
1804	43054909	2011	8532	3	\N	27
1804	43054909	2011	8532	4	\N	37
1804	43054909	2011	8532	5	\N	63
1804	43054909	2011	8532	6	\N	39
1804	43054909	2011	8532	7	\N	30
1804	43054909	2012	8507	0	\N	52
1804	43054909	2012	8507	1	\N	74
1804	43054909	2012	8507	2	\N	25
1804	43054909	2012	8507	3	\N	19
1804	43054909	2012	8507	4	\N	37
1804	43054909	2012	8507	5	\N	55
1804	43054909	2012	8507	6	\N	42
1804	43054909	2012	8507	7	\N	21
1804	43054909	2012	8507	9	\N	7
1804	43054909	2012	8532	0	\N	54
1804	43054909	2012	8532	1	\N	65
1804	43054909	2012	8532	2	\N	25
1804	43054909	2012	8532	3	\N	30
1804	43054909	2012	8532	4	\N	30
1804	43054909	2012	8532	5	\N	66
1804	43054909	2012	8532	6	\N	39
1804	43054909	2012	8532	7	\N	34
1804	43054909	2013	8507	0	\N	56
1804	43054909	2013	8507	1	\N	76
1804	43054909	2013	8507	2	\N	25
1804	43054909	2013	8507	3	\N	25
1804	43054909	2013	8507	4	\N	32
1804	43054909	2013	8507	5	\N	56
1804	43054909	2013	8507	6	\N	45
1804	43054909	2013	8507	7	\N	20
